Comuna,"ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y RECREATIVAS",ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,ACTIVIDADES DE ATENCION DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES,ACTIVIDADES DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,ACTIVIDADES FINANCIERAS Y DE SEGUROS,ACTIVIDADES INMOBILIARIAS,"ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS",ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,"AGRICULTURA, GANADERIA, SILVICULTURA Y PESCA",COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS,CONSTRUCCION,ENSEÑANZA,EXPLOTACION DE MINAS Y CANTERAS,INDUSTRIA MANUFACTURERA,INFORMACION Y COMUNICACIONES,OTRAS ACTIVIDADES DE SERVICIOS,"SUMINISTRO DE AGUA; EVACUACION DE AGUAS RESIDUALES, GESTION DE DESECHOS Y DESCONTAMINACION","SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",TRANSPORTE Y ALMACENAMIENTO,Valor por Defecto,aporte,region_id,HHI_2021,HHI_2022
SAN JOAQUIN,5.319176569854636e-07,5.389661813667884e-05,1.6776549637864384e-06,0.0,0.0,0.00029510923038566974,0.04861005612920699,0.004421264722268341,0.0004956585432057584,0.0,0.00017301942888781082,0.11224352102183124,0.0015570391081990672,1.5651946897545294e-07,2.087715261041202e-06,0.046692917954241075,3.909502760781057e-05,3.919794877469736e-06,0.000633461286853581,2.40727535040273e-06,0.0005617564841692421,2.9587801318611135e-12,58135800,13.0,0.21578757643553065,0.21578757643553065
SAN JOSE MAIPO,1.8171321042697068e-05,0.013134453077167702,2.59625957801956e-06,0.0,0.0,0.00018066114497707297,0.2037124194010485,0.0005743407915243158,0.0012321275540491958,4.1600057330869414e-10,6.392431209690718e-05,0.01996109237325969,0.00272204317536747,0.00012906376186844903,0.009817681754179203,0.0004490813548987748,1.3032881961188079e-05,6.815753393089645e-06,2.0134427748140792e-07,0.0,0.0002524462039072212,0.0,4902900,13.0,0.25227015288059756,0.25227015288059756
SAN JUAN DE LA COSTA,0.0,0.00037013189534643105,0.0,0.0,0.0,4.477966219692171e-05,0.0,0.02459820311110202,1.7492055545672544e-07,0.0,0.2790278475273492,0.036372280619449665,8.466154884105512e-05,1.7492055545672544e-07,0.0,0.006448271356356726,0.0,1.7492055545672544e-07,0.0,0.0,6.996822218269019e-05,0.0,239100,10.0,0.3470166687044911,0.3470166687044911
SAN MIGUEL,5.764477319260903e-06,0.0005297156106286118,0.0007301027126191133,0.0,0.0,0.0030004812516695174,0.0014148589331385928,0.0016414579931174791,0.0016460166653576233,8.373418534630923e-08,4.605124821870311e-05,0.11185386678749057,0.02204458828021335,2.241142121426553e-05,2.540860196100695e-06,0.03830916264127735,0.0010255371733076692,2.9559039629863497e-05,1.5617895187482547e-07,5.886574748838854e-07,0.0018788551183474577,4.374683969113298e-09,60476500,13.0,0.1841818031590416,0.1841818031590416
SAN NICOLAS,4.220398512057988e-09,1.2766705498975415e-05,1.0550996280144971e-07,0.0,0.0,0.004382297219379046,3.79835866085219e-06,0.007680285432641639,0.0003168506386912655,0.0,0.2053839041403329,0.016830987249673867,0.008107368660069348,4.220398512057988e-09,0.0,0.013552813807425384,1.2306682061161096e-05,0.0,2.373974163032619e-05,9.495896652130475e-07,0.0005622625917689255,0.0,1539300,16.0,0.2568704447682587,0.2568704447682587
SAN PABLO,0.0,8.321760776744086e-06,1.6664259298392837e-07,0.0,0.0,1.8515843664880932e-08,0.07956867194055911,0.0008212213639285185,9.96596769418551e-06,0.0,0.07935387037883658,0.02008840463621172,0.00012148245028528379,1.6664259298392837e-07,7.406337465952372e-10,0.05373766208329792,1.8960223912838073e-07,7.406337465952372e-10,0.0,7.406337465952372e-10,0.00025433066604581804,0.0,3674500,10.0,0.23396447487280592,0.23396447487280592
SAN PEDRO DE ATACAMA,1.1976164065347052e-05,0.12756767795758012,0.0,0.0,0.0,0.004540727005173434,1.091455322438179e-06,0.00018268659809044348,1.857179447086214e-05,0.0,1.8013276317583223e-05,0.10215776666923543,0.016162104138267776,0.0,2.3346911506529174e-05,0.003331735587700194,1.7053989413096546e-06,1.9138839618847598e-05,1.5391225445319634e-06,0.0,0.001065874338318534,0.0,1531500,2.0,0.2551039552571533,0.2551039552571533
SAN PEDRO DE LA PAZ,2.439931068763397e-06,0.0005539153741186868,0.00035529698534735016,0.0,0.0,0.0014917407350661597,6.407606517738079e-05,0.00435492248251115,0.0019989704117232784,1.0491506879928611e-10,0.0015947354384461437,0.11526223040633736,0.025099442783398485,1.9263691841141716e-05,6.139892113806221e-07,0.02542749137133551,6.921772319752082e-05,3.0320454882993687e-06,0.0003434274714962774,4.186117802283315e-06,0.00429933582339861,5.901472619959844e-11,39051800,8.0,0.18094433901089557,0.18094433901089557
SAN PEDRO DE MELIPILLA,0.0,9.984691969761848e-06,2.91758111469409e-09,0.0,0.0,1.5761502576856146e-05,7.293952786735225e-10,6.564557508061702e-07,5.024804074781896e-06,0.0,0.07836128708767023,0.04780837109003622,0.005556241474823424,0.0,0.0,0.04869825156489988,1.1094102188624277e-06,1.167032445877636e-08,7.293952786735225e-10,0.0,0.037937995783510314,0.0,3702700,13.0,0.21839469991222724,0.21839469991222724
SAN RAFAEL,0.0,7.266060442967935e-08,0.0,0.0,0.0,0.0003882699324364788,0.001641409593520855,6.539454398671142e-07,1.485836699982513e-05,0.0,0.3066385400663986,0.018936098285569844,0.016643489823029312,7.266060442967934e-10,7.674776342884881e-05,0.008794433387389625,1.6348635996677854e-07,0.0,0.0,0.0,0.00013248135345059002,0.0,3709800,7.0,0.3532672193912343,0.3532672193912343
SAN RAMON,3.0928779914169528e-06,4.4842155612244894e-05,3.1518988879987253e-05,0.0,0.0,0.00010466629685728458,1.606174777181017e-05,1.5126964288642456e-05,0.00037817410721606144,0.0,9.06385395766864e-05,0.21787564230520137,0.008090140988843239,4.575263300912651e-07,2.859539563070407e-10,0.08940439775955579,2.3718164951931185e-05,3.5029359647612486e-05,1.4476419038043937e-05,3.3056277349093915e-07,0.004518251230873935,1.1438158252281629e-09,5913600,13.0,0.3206465674251795,0.3206465674251795
SAN ROSENDO,5.255677129878924e-08,1.8972994438862918e-05,1.1825273542227578e-05,0.0,0.0,1.1825273542227578e-05,0.0,8.409083407806278e-07,0.0,0.0,0.00029563183855568943,0.8968897638540174,8.409083407806278e-07,0.0,0.0,0.0006592721391720123,5.255677129878924e-08,0.0,0.0,0.0,1.313919282469731e-06,0.0,436200,8.0,0.897890392222775,0.897890392222775
SAN VICENTE T-T,3.2796726550175185e-06,0.0007329242420450426,0.00023233292190162296,0.0,0.0,0.006015896535680875,0.0019865199965263362,0.004485378623204307,5.09075406472124e-05,0.0,0.0580666466042402,0.0988520162705415,0.0005269748442044142,2.2439847035707463e-05,0.0003561836553207823,0.007816568977447688,7.898320034245722e-07,1.0856956487800083e-05,1.7573691781429605e-05,1.7573691781429603e-09,0.0037030273888972536,7.029476712571841e-11,11927200,6.0,0.18288031942828453,0.18288031942828453
SANTA BARBARA,8.234491981251708e-07,0.0006353774676891752,3.659774213889649e-07,0.0,1.4295993023006437e-05,0.000643024870890282,0.0,4.483223412014819e-06,0.00019641804885156083,0.0,0.04023830507967308,0.3207455500906993,0.0027594799233122778,4.06641579321072e-08,6.872242690526118e-06,0.00039453382629678715,5.6141953045015505e-06,6.102165199686837e-06,5.718397209202575e-07,0.0,0.0064413652730775095,0.0,1983600,8.0,0.3720932243306181,0.3720932243306181
SANTA CRUZ,0.00011608078219023649,0.0014635108059538806,0.00013220243681614735,0.0,0.0,0.0007350859206665257,0.016971258727473994,0.003998812322147536,0.00018698959890058666,0.0,0.04315009909536142,0.13237013193588484,0.0010374185009975779,3.4510128616508834e-05,3.41063361867578e-05,0.0038930275073693755,1.1510763588773075e-05,3.142466756484315e-06,1.7518767218826527e-07,1.5518354353008962e-09,0.0004334466470636227,7.425775032201555e-07,20308000,6.0,0.2045722532929851,0.2045722532929851
SANTA JUANA,4.054376897511738e-09,4.9953977754242114e-05,1.3638923883229488e-05,0.0,0.0,0.000774260301740919,0.000629385252062132,0.0004522900691788194,1.1822563033144226e-05,0.0,0.0008653824225124954,0.06188864025422565,0.003973694797251254,0.0,0.0,0.28363000121327225,2.793060244695836e-05,1.0135942243779345e-07,6.48700303601878e-08,0.0,0.0010176526556523438,0.0,1570500,8.0,0.35333482331684307,0.35333482331684307
SANTA MARIA,5.83021631749574e-10,0.008922413798757753,2.856805995572913e-06,0.0,0.0,3.0042521662423797e-05,7.809924570264594e-05,0.00010481329686941142,3.0042521662423797e-05,0.0,0.09910752302108285,0.2047499676022167,0.00013601253344922636,0.0,0.0,0.004097360006631288,1.7000910781817577e-06,7.981566138651669e-07,9.328346107993184e-09,0.0,0.0011558193961647874,0.0,4141500,5.0,0.3184174589092549,0.3184174589092549
SANTIAGO,7.936128908050026e-06,0.00047997430285278233,0.00023799668190766296,0.0,3.4223619530998164e-13,0.00407797947955298,0.034468532009687185,0.0010517147383554677,0.0022248483122996486,1.082856711722989e-09,0.00033926052859490534,0.11311052082693306,0.003093283885812705,6.350496646612623e-05,8.632222974641111e-05,0.004485744118737434,0.0038617987683609886,5.7775646789414055e-05,7.274135908347374e-05,0.0003162133800003492,0.001603526038151051,7.445776224212791e-11,683749500,13.0,0.1696396745598964,0.1696396745598964
SANTO DOMINGO,4.6107460666632555e-10,3.029780675802941e-06,8.475775999951021e-07,0.0,0.0,0.00022399419358996097,0.4541506111170775,0.018374561560479633,0.0010138653744144457,0.0,0.0021182027433103412,0.0010176292993316406,0.0003506942751839113,4.439464054577445e-08,4.343812866673639e-05,0.000583677233499484,6.333454076547137e-07,2.6369505141412787e-08,3.253187532386917e-07,9.862674008221872e-09,0.00013947506851656348,0.0,74513400,5.0,0.4780210661044012,0.4780210661044012
SIERRA GORDA,3.0105721499511554e-05,0.015413107151251,0.0,0.0,0.0,8.632447681166613e-05,0.0,1.2042288599804625e-06,5.352128266579833e-09,0.0,0.0,0.0012745772339163878,0.0001714875417894844,0.0,0.535641082553362,0.00013192460964292626,0.0,9.184787318277648e-05,3.0105721499511554e-05,0.0,0.0033826788676851187,0.0,1366900,2.0,0.5562544513316287,0.5562544513316287
Sin Comuna,0.0,0.0,3.502699035765915e-05,0.0,0.0,5.841758561658118e-05,0.2893667867118923,0.08230489390784403,1.0991326606925861e-06,0.0,7.205666675993091e-05,0.00019508632549601843,0.0,0.0,0.0,0.0,0.0,2.3160703828329727e-06,0.0,0.018299815370532126,0.0,1.7396261986612106e-06,2956900,,0.3903372383877408,0.3903372383877408
TALAGANTE,5.78011456973428e-06,0.0001642723712339502,0.0013009190129836998,0.0,0.0,0.0006218012466407826,0.0003073911417328668,0.0004088584091982596,0.00017549785594903327,0.0,0.038046583501307144,0.16398901276843272,0.002159971611247602,0.0006545764497938391,1.451589490492089e-06,0.023234514498685122,9.220822420418913e-06,1.5585840681168615e-06,1.902393310884464e-06,7.993683777210791e-07,0.0016407291550882808,2.9720716006881285e-11,18343000,13.0,0.23272484092425139,0.23272484092425139
TALCA,5.734311494950202e-05,0.0005080249171568611,0.002704463119170118,0.0,0.0,0.0010091305084200493,0.005068165498182473,0.006270937460388611,0.000443435377881917,2.2876115851120543e-11,0.002230326954382483,0.08856736217562063,0.03456121663481172,1.9966801495279832e-05,1.12173048373542e-05,0.010723293126756931,3.942269782744141e-05,2.8657380716830895e-05,0.0004020947750966625,5.010784416029444e-07,0.0016126978608518245,2.802324191762267e-10,83631300,7.0,0.15425825709009683,0.15425825709009683
TALCAHUANO,0.0003966760208329422,0.0005014287058992487,0.0008014470025516132,0.0,0.0,0.0053594724632285064,0.0016480324408965946,0.0006328024577825392,0.0003104661565993063,0.0,0.003148277009784826,0.025053894659361114,0.00876654488061244,1.1969140000252651e-05,2.9544482678327464e-06,0.061633314484568505,8.28381018197963e-06,3.191609948671485e-06,0.0004048022414932931,2.0399268263038482e-07,0.03463265892701436,1.3374596051755303e-11,54687700,8.0,0.14331642046508128,0.14331642046508128
TALTAL,3.362100145101413e-07,0.00176720388876893,1.3933015796633158e-05,0.0,0.0,0.0003153282206401755,0.0,1.4479357070212138e-05,1.5181983467723567e-06,0.0,0.0011334493247376828,0.01573163562195325,0.012025649104783837,1.3133203691802394e-09,0.16799481967609642,0.001456221445230372,1.366378512095121e-05,9.574105491323944e-07,4.022043630614483e-05,0.0,0.04121515040704342,0.0,2759400,2.0,0.2417245674157788,0.2417245674157788
TEMUCO,8.619690643996298e-05,0.000760271440386823,0.0038349901398656216,0.0,0.0,0.0007616257423948237,0.001034823305682765,0.003626175806889488,0.00036920023990697843,1.921497253184917e-11,0.00501678774282777,0.10456359247738345,0.035966745210809496,8.449609314630635e-05,1.3250406792303795e-06,0.00666234486893489,0.00029243961202188453,7.801711184812731e-05,3.1285357117016056e-05,6.178701697594152e-05,0.002191213392410417,4.919032968153389e-11,114064400,9.0,0.16542331757412626,0.16542331757412626
TENO,1.4629170026369615e-07,0.00014827454522320415,1.0682921186198506e-07,0.0,0.0,0.0016692064353435166,5.011755371374368e-05,0.00018578320520099673,8.129466054323082e-06,0.0,0.05189542412485539,0.1721028287365332,0.0005531482146932022,1.2380388518183872e-08,3.022555790572234e-06,0.041523010820435774,3.1729581667111084e-05,1.7458282246345223e-08,5.331788414569421e-07,1.0881200846060042e-06,0.0018800405829367758,0.0,14379800,7.0,0.2700526200809568,0.2700526200809568
TEODORO SCHMIDT,1.0446411081151734e-08,0.00023818861906134067,1.0446411081151734e-08,0.0,0.0,1.671425772984277e-05,0.00031992133936027185,1.6714257729842774e-07,0.0016630790905304367,0.0,0.1173048497588801,0.22762963745437845,0.0029565850498318885,1.0446411081151734e-08,1.430113677009672e-05,0.0005622676300319108,3.760707989214624e-07,1.6714257729842774e-07,1.0446411081151734e-08,1.0446411081151734e-08,0.0003692179532522268,0.0,978400,9.0,0.35107552487783544,0.35107552487783544
TIERRA AMARILLA,4.5917495186231397e-07,8.289179591225951e-05,1.0898235215141048e-07,0.0,0.0,1.5147641278529562e-05,9.351349972969781e-06,1.653150582773196e-06,6.387996043002343e-07,0.0,0.029331784676197112,0.008547428821992584,0.007218827985816459,0.0,0.13727337861010488,0.008216571684028477,5.074773794086454e-07,1.0898235215141047e-05,7.728388407413043e-08,0.0,0.027799017931707467,0.0,5755400,3.0,0.21850874360098044,0.21850874360098044
TIL-TIL,1.2073713307656852e-10,0.001174550269247284,1.6439688776838648e-05,0.0,0.0,0.00037911266606629595,1.6261963716949937e-05,0.0003359177493368229,6.918829337239451e-05,0.0,0.03639488596990159,0.032102269416880054,0.0008847434798779998,1.8364117940946077e-07,0.0003448373257799874,0.17809906114824636,1.256149132528619e-06,3.5206948005127384e-07,0.0011077439987733572,1.9317941292250964e-09,0.0012752859681212552,3.018428326914213e-09,9100800,13.0,0.25220209486884876,0.25220209486884876
TIMAUKEL,0.0,0.0330257328531857,0.0,0.0,0.0,0.005455021103262907,0.5312412345196303,0.0,0.0,0.0,0.5312412345196303,0.00024177378851026734,0.0,0.0,0.0,0.5312412345196303,0.0,0.0,0.0,0.0,0.0,0.0,102900,12.0,1.6324462313038497,1.6324462313038497
TIRUA,3.070324335860446e-08,7.985913597573018e-05,0.0,0.0,0.0,0.0,3.070324335860446e-08,6.908229755686002e-06,0.0,0.0,0.21301775147928997,0.14391300985153477,0.003718285583700434,0.0,0.0,0.00026555235180856997,6.908229755686002e-06,0.0,0.0,0.0,0.004912518937376713,0.0,570700,8.0,0.3659208552056843,0.3659208552056843
TOCOPILLA,1.0610877720736226e-06,0.0008139839122490506,2.8159262270824337e-05,0.0,0.0,0.010469870945691778,1.3339110743515053e-06,0.0004829128349348399,0.0008886488294999503,0.0,0.00013775238279584986,0.027235920060964005,0.004035080999913304,9.743689367067246e-10,0.10395370794228077,0.030556209855122873,8.769320430360518e-07,1.262782141971915e-06,3.743135707252553e-05,0.0,0.0041147843789359154,0.0,3203600,2.0,0.18275899844913204,0.18275899844913204
TOLTEN,0.0,8.294400000000001e-06,1.1377777777777778e-08,0.0,0.0,1.9228444444444444e-06,0.0,9.421937777777778e-05,4.551111111111111e-08,0.0,0.005849190400000001,0.7225453340444445,2.912711111111111e-06,1.1377777777777778e-08,1.8204444444444444e-07,0.0018204444444444444,4.551111111111112e-06,4.551111111111111e-08,0.0,1.1377777777777778e-08,0.00015047111111111112,1.1377777777777778e-08,937500,9.0,0.7304776590222223,0.7304776590222223
TOME,2.9042072216743437e-05,0.0016208290061725087,9.950186876947282e-05,0.0,0.0,0.00048400371952191844,0.0004556065800584388,0.01789029210078092,0.00035776125947584647,0.0,0.06909527427383023,0.042144745773681075,0.00432540140306389,1.7865173220603424e-07,1.0049159936589424e-07,0.020223126419927316,5.163035060754389e-07,3.2559278194549737e-07,7.91610291698243e-05,2.161685959693014e-07,0.003699378935654114,4.466293305150855e-10,4731800,8.0,0.16050546209716723,0.16050546209716723
TORRES DE PAINE,3.75456555171088e-05,0.4692921592656671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07875726883890811,0.0,0.0,0.0,0.0,0.0,0.00033791089965397927,0.0,0.0,0.0,9.611687812379854e-05,0.0,81600,12.0,0.5485210015378701,0.5485210015378701
TORTEL,0.0,0.034293552812071325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4694787379972566,0.0,0.0013717421124828531,0.0,0.0,0.0003429355281207133,0.0003429355281207133,0.0,0.0,0.0,0.0054869684499314125,0.0,5400,11.0,0.5113168724279836,0.5113168724279836
TRAIGUEN,2.8723337971060324e-07,1.8382936301478608e-05,6.355487328252897e-05,0.0,0.0,0.00023638521746410004,0.002901128943422021,0.00017065701974212013,3.595017468479469e-05,0.0,0.11634465351349323,0.1985312285224326,9.632304068271712e-05,0.0006566256040669447,0.0,0.0007307048879029324,0.0001886091059740329,2.524512126362725e-07,0.0,2.524512126362725e-07,0.00126068525563607,1.122005389494544e-09,2985400,9.0,0.32123568235289596,0.32123568235289596
TREHUACO,0.0,9.141638531691393e-05,6.330774606434481e-08,0.0,0.0,1.4626621650706227e-05,0.0,7.75519889288224e-05,7.318375445038261e-07,0.0,0.003290989871408901,5.697697145791033e-05,0.0035980678921587695,0.0,0.0,0.6873337817142434,5.697697145791034e-07,0.0,7.75519889288224e-05,0.0,0.00048359267832647466,0.0,1987200,16.0,0.6950259210274259,0.6950259210274259
TUCAPEL,5.811678280524039e-10,1.1718668084848675e-05,5.811678280524039e-10,0.0,0.0,1.58222941187267e-05,0.13135622432641356,0.0012185369097487873,1.487789639814154e-07,0.0,0.0012644032559065111,0.0254231843134811,0.0010607481009290759,0.0,0.012031626960254893,0.052152681057285225,1.487789639814154e-07,4.707459407224472e-08,0.0,0.0,0.0008410713112678915,0.0,4148100,8.0,0.2253763629923483,0.2253763629923483
VALDIVIA,2.5212174026986535e-05,0.001897173846208704,0.005409808657332227,0.0,0.0,0.001274239007733943,0.0006235759433183724,0.00328630670168878,0.0006068061148801425,4.69632591721554e-12,0.016775718988168313,0.0695499082187267,0.005369080916718698,5.352579229705038e-05,6.69610414810206e-05,0.026617982676371006,0.001424639338346992,9.928577762800048e-06,0.00016754954704417528,1.8521558005351336e-06,0.0012134060516598676,1.5216095971778349e-09,46144600,14.0,0.13437367727587224,0.13437367727587224
VALLENAR,3.0508394449289673e-06,0.0016732307559555641,0.00031056233462751896,0.0,0.0,0.00042753847548084305,0.0005094065870087445,0.0004928061203508156,0.0006576033434982148,0.0,0.0049195958643586035,0.05796384792506547,0.04493584151156204,3.292061524445307e-05,0.02482851656003873,0.012289845140767563,6.1914682721046814e-06,1.7852090655419215e-05,5.942476506913543e-07,0.0,0.0019453160074803149,0.0,10248100,3.0,0.15101471988746204,0.15101471988746204
VALPARAISO,9.289115458509895e-06,0.0004160152557002907,0.00023072042698631812,0.0,0.0,0.0060801795503836464,0.002695688920727108,0.0005471678732704468,0.001399328599966109,0.0,6.786891618836097e-05,0.0625229664378407,0.0010752494675136768,6.122100579353022e-05,6.299413932234731e-07,0.0059167933413011055,0.00032604336045056976,1.5438788603568227e-05,0.00047124842387092936,0.0022976718195003793,0.09145915268917834,5.2196760131206124e-11,96889400,5.0,0.17559267398632356,0.17559267398632356
VICHUQUEN,3.67049535872312e-06,8.55093240079264e-06,2.29405959920195e-07,0.0,0.0,2.13773310019816e-06,0.21276723080064205,0.014404356375712492,0.04100653076127616,0.0,0.001046046058612393,0.0010905361989447273,5.605448841717583e-05,6.354735731861356e-10,0.0,0.0002264885007456974,0.0,0.0,0.0,6.354735731861356e-10,0.014763576241689579,0.0,3966900,7.0,0.285375409263807,0.285375409263807
VICTORIA,6.423809703964825e-06,0.0007814431138581778,0.00026106764125019544,0.0,0.0,0.002578979343263614,0.0001860959889066419,0.00038290712579050706,6.423809703964825e-06,0.0,0.06508161139561836,0.22668807021063966,0.0009047360825902657,3.403966203966223e-06,1.0636309049736309e-05,0.0011403318041011397,9.002571979696811e-06,1.3784656528458256e-06,5.015128250716483e-07,4.434776498157809e-06,0.0038674727617522644,0.0,5365900,9.0,0.3019149206893882,0.3019149206893882
VICUNA,3.760300740821248e-08,0.0016284211736471604,2.3127353676347002e-05,0.0,0.0,0.0001445459604771688,0.0005218109173225793,8.200802282649653e-05,1.415226786815485e-05,0.0,0.047177635942551255,0.033559108169789166,0.00013763640786590976,7.279942234229937e-07,0.13782668848414714,0.009838159434977302,9.400751852053122e-07,1.3537082666956494e-08,1.8365684848245057e-05,3.760300740821249e-10,0.00032943844378305326,3.760300740821249e-10,5156900,4.0,0.2313028182253388,0.2313028182253388
VILCUN,1.2735683978278784e-06,3.6266850078770436e-06,1.6842942061273686e-06,0.0,0.0,0.00014108033524963182,2.9618425051984586e-06,3.443728947726582e-05,0.00010144688670922826,0.0,0.07062492380068643,0.22933518340050865,0.0035774536294985093,7.95980248642424e-08,1.1193472246534084e-06,0.005064827296988298,2.4376895114674234e-07,2.407840252143332e-08,1.0031341083516148e-06,2.87348869759915e-07,0.007565703909538639,0.0,7088900,9.0,0.3164573602143549,0.3164573602143549
VILLA ALEGRE,1.7966789553757845e-09,3.571977431182597e-05,4.673161962932416e-06,0.0,0.0,0.00019684594302992627,2.1739815360046986e-05,0.00016495129821409536,1.0106319123988787e-05,0.0,0.049313664686352746,0.016473361259186206,0.0024134447038561386,2.874686328601255e-08,3.020217323986693e-06,0.26592924781762445,3.801772669575159e-06,6.468044239352822e-08,1.617011059838206e-06,0.0,0.0013319158398781318,0.0,2359200,7.0,0.3359042048439385,0.3359042048439385
VILLA ALEMANA,1.9687286388232844e-05,0.0012809566150348626,0.0005862049788568841,0.0,0.0,0.0010957479987723218,0.00011704750751638588,0.0010150622346301998,0.0018805477921665006,0.0,7.347459082071778e-05,0.2153350087206104,0.010994485267504966,0.0003350288730217743,3.1441674509172378e-06,0.015855921141904893,0.0003006609039915057,3.169747322021877e-05,1.3884040924078377e-05,8.179415845258162e-08,0.0041629431403411845,2.091860563396677e-06,12237900,5.0,0.25310367638787784,0.25310367638787784
VILLARRICA,7.143505250252871e-07,0.0007234961465823667,0.00010226579673803068,0.0,0.0,0.00017142851539133302,0.04316183727395432,0.027590069442934826,5.848441231227581e-05,0.0,0.0033446181944614723,0.10922042322416345,0.010115172116936423,6.22403179726797e-06,3.120816107856558e-05,0.002750627474118213,5.895549284375456e-06,1.1636641429991217e-06,1.4381127666285562e-05,2.576424776594068e-06,8.506333903474395e-05,0.0,26976100,9.0,0.19738564924589855,0.19738564924589855
VINA DEL MAR,0.00016875886784132937,0.0020422272862071537,0.002890166161758631,0.0,4.552408515785896e-08,0.004953647653854938,0.01617305409465289,0.011745167540531062,0.0030228154929432434,3.5690882763761415e-09,0.0002352108568136393,0.06192227209661103,0.005470815052982261,4.233767306970514e-05,2.2441480504608722e-05,0.005344127230320734,0.00021648894932503135,1.546629005038982e-05,0.00012910255027648564,4.405778262009004e-05,0.004584372655631873,8.420134790797593e-10,175756200,5.0,0.119022579651182,0.119022579651182
VITACURA,4.322485027365507e-05,0.0008896149294600866,0.0011001917421265578,0.0,0.0,0.0014489100302161916,0.045021051405700084,0.01802908196619911,0.004883661374951633,7.620573921099469e-11,0.0009270725262729992,0.06532582836810646,0.003926903095236794,4.450301751957413e-05,0.00020760608182987232,0.001888148538838666,0.0006979408487601403,3.70099504401377e-05,1.8532578926060806e-08,0.00013994355150396577,0.0003297307829995908,2.5062781759019323e-08,423845800,13.0,0.14494046673200195,0.14494046673200195
YERBAS BUENAS,2.473463147621507e-09,0.001485623803040168,5.565292082148391e-07,0.0,0.0,0.0017452755969617354,5.565292082148391e-07,5.057984790571219e-05,6.947957981668812e-06,0.0,0.03360594450762178,0.08639336816643876,0.001985735790320908,2.473463147621507e-09,0.0,0.09538688017119054,1.3544684196375374e-05,9.893852590486028e-07,0.0016835008548498885,0.0,0.0010741780492122158,0.0,2010700,7.0,0.22343368682032155,0.22343368682032155
YUMBEL,8.419889516904124e-09,0.00021019412189999455,1.0912176813907745e-05,0.0,0.0,0.000830167426808679,1.1840469633146426e-05,0.00024476829322878216,7.327408852085813e-06,0.0,0.053025014127732625,0.18481004948166993,0.0012351051733451488,0.0012577820407865513,2.8817071871604363e-06,0.0275844000463296,2.728044203476936e-06,8.419889516904124e-09,0.0,0.0,0.0009790731729151286,0.0,2179600,8.0,0.27021226053118524,0.27021226053118524
YUNGAY,3.3190480399345206e-08,0.00013383231459025973,3.189605166377075e-05,0.0,0.0,4.605386595911643e-05,3.4870748469562054e-06,3.836819534164305e-05,1.296503140599422e-06,0.0,0.017457779883455607,0.3441856157204188,0.005716230486777227,0.0,0.00029171320663486994,0.01147540945519121,6.721072280867404e-05,5.995030522131727e-07,6.721072280867405e-07,0.0,0.0014602172595742171,0.0,2195600,16.0,0.3809104155411636,0.3809104155411636
ZAPALLAR,9.426630231058414e-09,0.00011179238750247027,1.963766083767679e-06,0.0,0.0,2.187004398689527e-05,0.5668300569342655,0.010444392954823842,0.002793441108436744,0.0,0.0003240230691930078,0.0008358120542224248,0.0004894609743978297,7.390478101149798e-08,3.207672786957378e-07,1.2539094052682103e-06,8.687582420943435e-07,2.83217868275355e-08,1.5444590970566106e-06,1.4338951984798854e-08,3.462977355715209e-06,1.0474033590064904e-11,30898900,5.0,0.5818603901669155,0.5818603901669155
